"tile","band","increment","decrease","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year","abs_increment","tile_band","Location"
"35VML","RedEdge",-25,"True",-0.460555992439178,0.921159419630536,-6.49378575337978,24.2157809299241,0.822370751676642,1.15472920509955,"35VML_B05_25_D",2020,25,"35VML_B05","Finland"
"49NHC","RedEdge",-25,"True",-6.35049495259747,7.08251131730891,-15.4532752455907,18.0282780098777,0.831702246998018,4.54370365500642,"49NHC_B05_25_D",2020,25,"49NHC_B05","Malaysia"
"49UCP","RedEdge",-25,"True",-2.59509275245422,2.79215800630966,-46.7314604788485,72.9566440858369,0.714599600199608,3.6644584756706,"49UCP_B05_25_D",2020,25,"49UCP_B05","Mongolia"
"55HEV","RedEdge",-25,"True",1.6734761304369,2.3254392148306,34.9943452913509,51.0272286807914,0.942507169083991,2.54735533111985,"55HEV_B05_25_D",2020,25,"55HEV_B05","Australia"
"10TES","NIR2",-25,"True",-2.01624522884959,4.43604747912228,-0.850738012636537,30.0824610892655,0.822627565516091,4.71711511792183,"10TES_B8A_25_D",2020,25,"10TES_B8A","USA East"
"17SNB","NIR2",-25,"True",-2.54716545378292,4.8507259260203,-7.76349224503733,23.6558227501617,0.5526499900583,5.21319347167293,"17SNB_B8A_25_D",2020,25,"17SNB_B8A","USA West"
"20MMD","NIR2",-25,"True",-1.81473566290598,2.10635569182424,-5.45706905424757,7.1857004058205,0.86535962134619,2.18861320382107,"20MMD_B8A_25_D",2020,25,"20MMD_B8A","Brazil"
"32TMT","NIR2",-25,"True",-0.178719490601568,1.2548292996234,7.20186626412483,13.6626181138868,0.991203021306197,1.65886080267484,"32TMT_B8A_25_D",2020,25,"32TMT_B8A","Switzerland"
"32UQU","NIR2",-25,"True",1.51647683339634,3.13783932980376,46.9016117033219,55.8835122045726,0.917107213982101,3.5439720138735,"32UQU_B8A_25_D",2020,25,"32UQU_B8A","Germany"
"33NTG","NIR2",-25,"True",6.97245461976378,11.0170210413043,59.5823591038976,71.8193866602752,0.656988801051189,12.3709747282524,"33NTG_B8A_25_D",2020,25,"33NTG_B8A","Cameroon"
"34UFD","NIR2",-25,"True",3.11197181648403,3.64748386410703,66.2889735290101,71.0457086535728,0.738887302376007,3.157252701517,"34UFD_B8A_25_D",2020,25,"34UFD_B8A","Poland"
"35VML","NIR2",-25,"True",-0.195272369653531,1.44444419170567,5.04585545895539,35.4696167271414,0.427745987260611,1.82291796527159,"35VML_B8A_25_D",2020,25,"35VML_B8A","Finland"
"49NHC","NIR2",-25,"True",-5.03483339641968,5.94513181396238,-11.1854300538632,14.8770876165335,0.84994240593565,4.42934681186137,"49NHC_B8A_25_D",2020,25,"49NHC_B8A","Malaysia"
"49UCP","NIR2",-25,"True",7.8883527578753,8.21037810396707,110.220565825591,113.120606649034,0.484369603103324,4.1103993878247,"49UCP_B8A_25_D",2020,25,"49UCP_B8A","Mongolia"
"55HEV","NIR2",-25,"True",4.94473270062086,5.40698154123563,76.5284285395012,78.8675171131674,0.868783518401863,4.06324732426483,"55HEV_B8A_25_D",2020,25,"55HEV_B8A","Australia"
"10TES","SWIR1",-25,"True",-0.49728578145275,0.938941254354403,1.0113616545191,8.60057008724383,0.988999254417464,1.20469685620156,"10TES_B11_25_D",2020,25,"10TES_B11","USA East"
"17SNB","SWIR1",-25,"True",0.0740382639567686,1.79015574905052,0.585427624762034,9.33655895843596,0.921095321630352,2.45475341662176,"17SNB_B11_25_D",2020,25,"17SNB_B11","USA West"
"20MMD","SWIR1",-25,"True",-1.91946424683552,2.02501999748762,-6.18056363932796,6.72636409370663,0.924987047905528,1.76415239615151,"20MMD_B11_25_D",2020,25,"20MMD_B11","Brazil"
"32TMT","SWIR1",-25,"True",-0.093044445009668,0.728480196493839,1.06735171894769,6.39664659713253,0.994576863479007,1.07859087690951,"32TMT_B11_25_D",2020,25,"32TMT_B11","Switzerland"
"32UQU","SWIR1",-25,"True",0.513444921517542,0.939487264874947,13.0829273202086,20.4456428793465,0.983425111895523,1.46637220799415,"32UQU_B11_25_D",2020,25,"32UQU_B11","Germany"
"33NTG","SWIR1",-25,"True",-0.737029685531329,1.60293216462221,14.1705031335465,23.2292162757822,0.995525830085572,1.88939874078158,"33NTG_B11_25_D",2020,25,"33NTG_B11","Cameroon"
"34UFD","SWIR1",-25,"True",1.22791883181329,1.54001467703577,9.68200117302737,36.3073582674062,0.966646450341701,1.68120584559859,"34UFD_B11_25_D",2020,25,"34UFD_B11","Poland"
"35VML","SWIR1",-25,"True",0.607673064005838,0.908217878487274,14.7715307990066,23.3503104516793,0.868668121030499,1.03789400413275,"35VML_B11_25_D",2020,25,"35VML_B11","Finland"
"49NHC","SWIR1",-25,"True",-2.1146924541832,3.1153481295671,-4.84975084500716,7.94348509709757,0.908776864747781,3.41573503339296,"49NHC_B11_25_D",2020,25,"49NHC_B11","Malaysia"
"49UCP","SWIR1",-25,"True",1.5963085433937,2.2929522135081,22.4878650067053,44.5859147896147,0.846330302759683,3.45198823664443,"49UCP_B11_25_D",2020,25,"49UCP_B11","Mongolia"
"55HEV","SWIR1",-25,"True",1.84391685667781,2.87611797450709,49.5831938880641,59.2564477374795,0.898562182758107,3.34017904299929,"55HEV_B11_25_D",2020,25,"55HEV_B11","Australia"
"10TES","SWIR2",-25,"True",2.11526889459801,2.24309062525758,10.1809095860267,12.6450217560688,0.984437565347038,1.61909987759448,"10TES_B12_25_D",2020,25,"10TES_B12","USA East"
"17SNB","SWIR2",-25,"True",0.351121552673364,2.02574505690902,1.0549635875635,9.25313793594713,0.911515996677788,2.69873761595328,"17SNB_B12_25_D",2020,25,"17SNB_B12","USA West"
"20MMD","SWIR2",-25,"True",2.9351806729026,3.01621291110435,8.5294490467528,8.8812688603059,0.94262071122684,1.46790004855053,"20MMD_B12_25_D",2020,25,"20MMD_B12","Brazil"
"32TMT","SWIR2",-25,"True",0.809619886374652,1.54192525792129,9.79922625881497,13.2763715448149,0.986672340333315,1.75228619506267,"32TMT_B12_25_D",2020,25,"32TMT_B12","Switzerland"
"32UQU","SWIR2",-25,"True",2.47567565613007,2.58332554782149,21.3838661380914,28.5311599436203,0.981398201870044,2.89737272028005,"32UQU_B12_25_D",2020,25,"32UQU_B12","Germany"
"33NTG","SWIR2",-25,"True",-1.53071385379778,1.61836742119425,-8.6305760714622,14.5823704027912,0.996805793460381,1.49472026497208,"33NTG_B12_25_D",2020,25,"33NTG_B12","Cameroon"
"34UFD","SWIR2",-25,"True",1.56379777264387,1.84014322912203,11.8249048220004,36.9941050503152,0.965472668130175,2.01927644767951,"34UFD_B12_25_D",2020,25,"34UFD_B12","Poland"
"35VML","SWIR2",-25,"True",6.84551452683738,6.86785901359738,80.082431424947,82.0860808972914,0.877309882763319,3.90406302619528,"35VML_B12_25_D",2020,25,"35VML_B12","Finland"
"49NHC","SWIR2",-25,"True",-3.88608693219908,4.90210887179586,-8.45051198103589,12.0274018907028,0.883711206991068,3.99290885727155,"49NHC_B12_25_D",2020,25,"49NHC_B12","Malaysia"
"49UCP","SWIR2",-25,"True",0.491058179886141,1.56243229934805,-33.4845314919343,55.7862812244846,0.936456812479825,2.54117459776543,"49UCP_B12_25_D",2020,25,"49UCP_B12","Mongolia"
"55HEV","SWIR2",-25,"True",5.34345662983796,5.67427369870666,58.6564767769875,73.6225440821158,0.906260016884292,4.4586340956163,"55HEV_B12_25_D",2020,25,"55HEV_B12","Australia"
"55HEV","NIR",0,"True",0,0,0,0,0,0,"55HEV_B08_original",2020,0,"55HEV_B08","Australia"
"49UCP","Green",0,"True",0,0,0,0,0,0,"49UCP_B03_original",2020,0,"49UCP_B03","Mongolia"
"55HEV","Green",0,"True",0,0,0,0,0,0,"55HEV_B03_original",2020,0,"55HEV_B03","Australia"
"49UCP","Red",0,"True",0,0,0,0,0,0,"49UCP_B04_original",2020,0,"49UCP_B04","Mongolia"
"55HEV","Red",0,"True",0,0,0,0,0,0,"55HEV_B04_original",2020,0,"55HEV_B04","Australia"
"49UCP","NIR",0,"True",0,0,0,0,0,0,"49UCP_B08_original",2020,0,"49UCP_B08","Mongolia"
"32TMT","Green",0,"True",0,0,0,0,0,0,"32TMT_B03_original",2020,0,"32TMT_B03","Switzerland"
"32UQU","Green",0,"True",0,0,0,0,0,0,"32UQU_B03_original",2020,0,"32UQU_B03","Germany"
"33NTG","Green",0,"True",0,0,0,0,0,0,"33NTG_B03_original",2020,0,"33NTG_B03","Cameroon"
"34UFD","Green",0,"True",0,0,0,0,0,0,"34UFD_B03_original",2020,0,"34UFD_B03","Poland"
"35VML","Green",0,"True",0,0,0,0,0,0,"35VML_B03_original",2020,0,"35VML_B03","Finland"
"49NHC","Green",0,"True",0,0,0,0,0,0,"49NHC_B03_original",2020,0,"49NHC_B03","Malaysia"
"32TMT","Red",0,"True",0,0,0,0,0,0,"32TMT_B04_original",2020,0,"32TMT_B04","Switzerland"
"32UQU","Red",0,"True",0,0,0,0,0,0,"32UQU_B04_original",2020,0,"32UQU_B04","Germany"
"33NTG","Red",0,"True",0,0,0,0,0,0,"33NTG_B04_original",2020,0,"33NTG_B04","Cameroon"
"34UFD","Red",0,"True",0,0,0,0,0,0,"34UFD_B04_original",2020,0,"34UFD_B04","Poland"
"35VML","Red",0,"True",0,0,0,0,0,0,"35VML_B04_original",2020,0,"35VML_B04","Finland"
"49NHC","Red",0,"True",0,0,0,0,0,0,"49NHC_B04_original",2020,0,"49NHC_B04","Malaysia"
"32TMT","NIR",0,"True",0,0,0,0,0,0,"32TMT_B08_original",2020,0,"32TMT_B08","Switzerland"
"32UQU","NIR",0,"True",0,0,0,0,0,0,"32UQU_B08_original",2020,0,"32UQU_B08","Germany"
"33NTG","NIR",0,"True",0,0,0,0,0,0,"33NTG_B08_original",2020,0,"33NTG_B08","Cameroon"
"34UFD","NIR",0,"True",0,0,0,0,0,0,"34UFD_B08_original",2020,0,"34UFD_B08","Poland"
"35VML","NIR",0,"True",0,0,0,0,0,0,"35VML_B08_original",2020,0,"35VML_B08","Finland"
"49NHC","NIR",0,"True",0,0,0,0,0,0,"49NHC_B08_original",2020,0,"49NHC_B08","Malaysia"
"10TES","Red",0,"True",0,0,0,0,0,0,"10TES_B04_original",2020,0,"10TES_B04","USA East"
"17SNB","Red",0,"True",0,0,0,0,0,0,"17SNB_B04_original",2020,0,"17SNB_B04","USA West"
"20MMD","Red",0,"True",0,0,0,0,0,0,"20MMD_B04_original",2020,0,"20MMD_B04","Brazil"
"10TES","NIR",0,"True",0,0,0,0,0,0,"10TES_B08_original",2020,0,"10TES_B08","USA East"
"17SNB","NIR",0,"True",0,0,0,0,0,0,"17SNB_B08_original",2020,0,"17SNB_B08","USA West"
"20MMD","NIR",0,"True",0,0,0,0,0,0,"20MMD_B08_original",2020,0,"20MMD_B08","Brazil"
"10TES","Green",0,"True",0,0,0,0,0,0,"10TES_B03_original",2020,0,"10TES_B03","USA East"
"17SNB","Green",0,"True",0,0,0,0,0,0,"17SNB_B03_original",2020,0,"17SNB_B03","USA West"
"20MMD","Green",0,"True",0,0,0,0,0,0,"20MMD_B03_original",2020,0,"20MMD_B03","Brazil"
"10TES","NIR2",0,"True",0,0,0,0,0,0,"10TES_B8A_original",2020,0,"10TES_B8A","USA East"
"17SNB","NIR2",0,"True",0,0,0,0,0,0,"17SNB_B8A_original",2020,0,"17SNB_B8A","USA West"
"20MMD","NIR2",0,"True",0,0,0,0,0,0,"20MMD_B8A_original",2020,0,"20MMD_B8A","Brazil"
"32TMT","NIR2",0,"True",0,0,0,0,0,0,"32TMT_B8A_original",2020,0,"32TMT_B8A","Switzerland"
"32UQU","NIR2",0,"True",0,0,0,0,0,0,"32UQU_B8A_original",2020,0,"32UQU_B8A","Germany"
"33NTG","NIR2",0,"True",0,0,0,0,0,0,"33NTG_B8A_original",2020,0,"33NTG_B8A","Cameroon"
"34UFD","NIR2",0,"True",0,0,0,0,0,0,"34UFD_B8A_original",2020,0,"34UFD_B8A","Poland"
"35VML","NIR2",0,"True",0,0,0,0,0,0,"35VML_B8A_original",2020,0,"35VML_B8A","Finland"
"49NHC","NIR2",0,"True",0,0,0,0,0,0,"49NHC_B8A_original",2020,0,"49NHC_B8A","Malaysia"
"49UCP","NIR2",0,"True",0,0,0,0,0,0,"49UCP_B8A_original",2020,0,"49UCP_B8A","Mongolia"
"55HEV","NIR2",0,"True",0,0,0,0,0,0,"55HEV_B8A_original",2020,0,"55HEV_B8A","Australia"
"10TES","SWIR1",0,"True",0,0,0,0,0,0,"10TES_B11_original",2020,0,"10TES_B11","USA East"
"17SNB","SWIR1",0,"True",0,0,0,0,0,0,"17SNB_B11_original",2020,0,"17SNB_B11","USA West"
"20MMD","SWIR1",0,"True",0,0,0,0,0,0,"20MMD_B11_original",2020,0,"20MMD_B11","Brazil"
"32TMT","SWIR1",0,"True",0,0,0,0,0,0,"32TMT_B11_original",2020,0,"32TMT_B11","Switzerland"
"32UQU","SWIR1",0,"True",0,0,0,0,0,0,"32UQU_B11_original",2020,0,"32UQU_B11","Germany"
"33NTG","SWIR1",0,"True",0,0,0,0,0,0,"33NTG_B11_original",2020,0,"33NTG_B11","Cameroon"
"34UFD","SWIR1",0,"True",0,0,0,0,0,0,"34UFD_B11_original",2020,0,"34UFD_B11","Poland"
"35VML","SWIR1",0,"True",0,0,0,0,0,0,"35VML_B11_original",2020,0,"35VML_B11","Finland"
"49NHC","SWIR1",0,"True",0,0,0,0,0,0,"49NHC_B11_original",2020,0,"49NHC_B11","Malaysia"
"49UCP","SWIR1",0,"True",0,0,0,0,0,0,"49UCP_B11_original",2020,0,"49UCP_B11","Mongolia"
"55HEV","SWIR1",0,"True",0,0,0,0,0,0,"55HEV_B11_original",2020,0,"55HEV_B11","Australia"
"10TES","SWIR2",0,"True",0,0,0,0,0,0,"10TES_B12_original",2020,0,"10TES_B12","USA East"
"17SNB","SWIR2",0,"True",0,0,0,0,0,0,"17SNB_B12_original",2020,0,"17SNB_B12","USA West"
"20MMD","SWIR2",0,"True",0,0,0,0,0,0,"20MMD_B12_original",2020,0,"20MMD_B12","Brazil"
"32TMT","SWIR2",0,"True",0,0,0,0,0,0,"32TMT_B12_original",2020,0,"32TMT_B12","Switzerland"
"32UQU","SWIR2",0,"True",0,0,0,0,0,0,"32UQU_B12_original",2020,0,"32UQU_B12","Germany"
"33NTG","SWIR2",0,"True",0,0,0,0,0,0,"33NTG_B12_original",2020,0,"33NTG_B12","Cameroon"
"34UFD","SWIR2",0,"True",0,0,0,0,0,0,"34UFD_B12_original",2020,0,"34UFD_B12","Poland"
"35VML","SWIR2",0,"True",0,0,0,0,0,0,"35VML_B12_original",2020,0,"35VML_B12","Finland"
"49NHC","SWIR2",0,"True",0,0,0,0,0,0,"49NHC_B12_original",2020,0,"49NHC_B12","Malaysia"
"49UCP","SWIR2",0,"True",0,0,0,0,0,0,"49UCP_B12_original",2020,0,"49UCP_B12","Mongolia"
"55HEV","SWIR2",0,"True",0,0,0,0,0,0,"55HEV_B12_original",2020,0,"55HEV_B12","Australia"
